date,keyword,cpc,generated_text
2022-01-15,athletics,1.93,"""sport"""
2022-01-15,sponsorship,5.7,"""game"""
2022-01-15,culture,3.45,"""culture"""
2022-01-15,city tour,2.77,"""travel"""
2022-01-16,match,4.66,"""sport"""
2022-01-16,travel community,2.24,"""travel"""
2022-01-17,scholarship,1.47,"""education"""
2022-01-17,cosmic,6.51,"""space"""
2022-01-17,observatory,7.12,"""game"""
2022-01-17,records,1.62,"""game"""
2022-01-17,tour,4.18,"""travel"""
2022-01-17,adventure,6.91,"""sport"""
2022-01-17,recipe,5.36,"""cooking"""
2022-01-17,barbecue,3.08,"""cooking"""
2022-01-18,orbit,7.27,"""space"""
2022-01-18,solar,5.91,"""cooking"""
2022-01-18,technique,2.64,"""game"""
2022-01-18,picturesque,6.61,"""fashion"""
2022-01-19,assessment tool,1.84,"""education"""
2022-01-19,star,8.56,"""sport"""
2022-01-19,galaxy,5.73,"""game"""
2022-01-19,season,0.26,"""sport"""
2022-01-19,competition,3.1,"""sport"""
2022-01-19,relaxation,8.88,"""game"""
2022-01-19,nature,8.48,"""sport"""
2022-01-19,meal,3.75,"""cooking"""
2022-01-19,garnish,7.86,"""fashion"""
2022-01-20,textbook,8.18,"""education"""
2022-01-20,critical thinking,7.55,"""education"""
2022-01-20,athlete,9.58,"""sport"""
2022-01-20,ingredient,1.19,"""cooking"""
2022-01-21,extracurricular,2.33,"""sport"""
2022-01-21,study habits,2.71,"""education"""
2022-01-21,astronaut,4.91,"""space"""
2022-01-21,universe,9.75,"""game"""
2022-01-22,syllabus,4.78,"""game"""
2022-01-22,critical thinking,3.32,"""education"""
2022-01-22,cosmic,2.69,"""space"""
2022-01-22,space shuttle,5.96,"""space"""
2022-01-22,landmark,9.64,"""travel"""
2022-01-22,city tour,9.42,"""travel"""
2022-01-22,snack,4.04,"""cooking"""
2022-01-23,extracurricular,3.36,"""sport"""
2022-01-23,professor,7.54,"""education"""
2022-01-23,stargazing,1.56,"""space"""
2022-01-23,transport,1.46,"""sport"""
2022-01-23,gluten-free,7.54,"""cooking"""
2022-01-24,exoplanet,1.02,"""space"""
2022-01-24,solar,5.93,"""cooking"""
2022-01-24,league,1.38,"""sport"""
2022-01-24,nature,6.98,"""sport"""
2022-01-24,getaway,8.77,"""travel"""
2022-01-24,ingredient,7.48,"""cooking"""
2022-01-24,restaurant,1.48,"""cooking"""
2022-01-25,lectures,2.65,"""education"""
2022-01-25,e-learning,4.67,"""education"""
2022-01-25,dark matter,7.25,"""cooking"""
2022-01-25,match,4.21,"""sport"""
2022-01-25,tournament,3.82,"""sport"""
2022-01-25,heritage,6.19,"""cooking"""
2022-01-25,dining,4.19,"""cooking"""
2022-01-26,degree,8.83,"""education"""
2022-01-26,endurance,2.83,"""cooking"""
2022-01-26,wildlife,5.33,"""cooking"""
2022-01-26,culinary,7.98,"""cooking"""
2022-01-26,menu,4.48,"""game"""
2022-01-27,curriculum,9.59,"""education"""
2022-01-27,launch,1.34,"""game"""
2022-01-27,soup,7.87,"""cooking"""
2022-01-27,stir fry,2.33,"""cooking"""
2022-01-28,textbook,5.79,"""education"""
2022-01-28,black hole,3.21,"""game"""
2022-01-28,records,8.5,"""game"""
2022-01-28,fanbase,8.63,"""game"""
2022-01-28,vegan,4.41,"""cooking"""
2022-01-28,stir fry,7.8,"""cooking"""
2022-01-29,degree,7.38,"""education"""
2022-01-29,wormhole,3.16,"""game"""
2022-01-29,flavor,9.74,"""cooking"""
2022-01-30,teaching,8.83,"""education"""
2022-01-30,NASA,1.58,"""sport"""
2022-01-30,astrophysics,0.38,"""space"""
2022-01-30,sports gear,4.61,"""sport"""
2022-01-30,travel community,3.4,"""travel"""
2022-01-30,vegetarian,2.79,"""cooking"""
2022-01-31,attendance,4.19,"""education"""
2022-01-31,orbit,0.65,"""space"""
2022-01-31,spacecraft,8.64,"""space"""
2022-01-31,getaway,9.51,"""travel"""
2022-01-31,seafood,6.88,"""cooking"""
2022-02-01,season,4.46,"""sport"""
2022-02-01,training,6.06,"""education"""
2022-02-01,restaurant,9.29,"""cooking"""
2022-02-01,international,4.94,"""travel"""
2022-02-02,certification,2.54,"""cooking"""
2022-02-02,equipment,4.15,"""game"""
2022-02-02,skiing,5.07,"""sport"""
2022-02-02,bakery,8.08,"""cooking"""
2022-02-03,education policy,3.22,"""education"""
2022-02-03,skiing,8.82,"""sport"""
2022-02-04,meteor,5.09,"""space"""
2022-02-04,extraterrestrial,7.29,"""space"""
2022-02-04,skateboarding,6.32,"""sport"""
2022-02-04,budget,9.95,"""fashion"""
2022-02-04,cookware,3.28,"""cooking"""
2022-02-04,chef,4.05,"""cooking"""
2022-02-05,lectures,2.09,"""education"""
2022-02-05,classroom,8.48,"""education"""
2022-02-05,satellite,3.93,"""sport"""
2022-02-05,solar,6.55,"""cooking"""
2022-02-05,baking,8.09,"""cooking"""
2022-02-06,interstellar,8.33,"""space"""
2022-02-06,scores,5.69,"""sport"""
2022-02-06,landmark,3.12,"""travel"""
2022-02-06,destination,3.73,"""travel"""
2022-02-07,knowledge,5.39,"""education"""
2022-02-07,assessment tool,6.16,"""education"""
2022-02-07,orbit,4.83,"""space"""
2022-02-07,vacation,1.16,"""travel"""
2022-02-08,coursework,6.24,"""education"""
2022-02-08,achievement,6.8,"""sport"""
2022-02-08,exoplanet,2.53,"""space"""
2022-02-08,athletics,4.16,"""sport"""
2022-02-08,warmup,7.12,"""game"""
2022-02-08,adventure travel,5.78,"""travel"""
2022-02-08,kitchen,5.24,"""cooking"""
2022-02-08,international,9.29,"""travel"""
2022-02-09,classroom,7.76,"""education"""
2022-02-09,astrophysics,4.93,"""space"""
2022-02-09,menu,8.97,"""game"""
2022-02-09,recipe,1.84,"""cooking"""
2022-02-10,achievement,7.26,"""sport"""
2022-02-10,online learning,1.17,"""education"""
2022-02-10,space shuttle,7.09,"""space"""
2022-02-10,satellite,2.94,"""sport"""
2022-02-11,athletics,6.65,"""sport"""
2022-02-11,passport,8.8,"""travel"""
2022-02-12,attendance,9.91,"""education"""
2022-02-12,comet,8.67,"""sport"""
2022-02-12,fitness,8.55,"""sport"""
2022-02-12,vacation,3.38,"""travel"""
2022-02-13,study habits,2.01,"""education"""
2022-02-13,exoplanet,5.3,"""space"""
2022-02-13,launch,3.96,"""game"""
2022-02-13,sportsmanship,6.8,"""sport"""
2022-02-13,experience,2.54,"""travel"""
2022-02-13,healthy,1.38,"""cooking"""
2022-02-14,space station,8.12,"""space"""
2022-02-14,exoplanet,8.32,"""space"""
2022-02-14,strategy,9.12,"""game"""
2022-02-14,endurance,2.61,"""cooking"""
2022-02-14,travel community,3.78,"""travel"""
2022-02-14,transportation,2.03,"""travel"""
2022-02-14,gluten-free,8.14,"""cooking"""
2022-02-15,injury,1.37,"""sport"""
2022-02-16,skillset,8.54,"""game"""
2022-02-16,research,7.22,"""game"""
2022-02-16,highlights,8.79,"""game"""
2022-02-16,season,0.5,"""sport"""
2022-02-16,journey,0.34,"""travel"""
2022-02-17,orbit,5.29,"""space"""
2022-02-17,planet,7.85,"""sport"""
2022-02-17,competition,0.48,"""sport"""
2022-02-17,journey,7.68,"""travel"""
2022-02-17,wanderlust,7.84,"""fashion"""
2022-02-17,cafe,9.03,"""cooking"""
2022-02-17,garnish,5.48,"""fashion"""
2022-02-18,extraterrestrial,5.14,"""space"""
2022-02-18,rugby,3.32,"""sport"""
2022-02-18,highlights,8.49,"""game"""
2022-02-18,beach,9.8,"""sport"""
2022-02-19,celestial,3.77,"""cooking"""
2022-02-19,coach,1.44,"""sport"""
2022-02-19,season,8.9,"""sport"""
2022-02-19,nature,7.34,"""sport"""
2022-02-19,eco-tourism,2.9,"""travel"""
2022-02-19,breakfast,4.08,"""cooking"""
2022-02-20,lectures,6.47,"""education"""
2022-02-20,tour,2.25,"""travel"""
2022-02-20,pasta,4.97,"""cooking"""
2022-02-21,certification,3.51,"""cooking"""
2022-02-21,professor,9.38,"""education"""
2022-02-21,orbit,9.5,"""space"""
2022-02-21,officiating,5.82,"""sport"""
2022-02-21,travel community,0.28,"""travel"""
2022-02-21,adventure,1.96,"""sport"""
2022-02-21,garnish,4.24,"""fashion"""
2022-02-22,ionosphere,0.94,"""space"""
2022-02-22,milky way,2.78,"""cooking"""
2022-02-22,officiating,9.59,"""sport"""
2022-02-22,adventure,1.21,"""sport"""
2022-02-22,nature,5.99,"""sport"""
2022-02-23,knowledge,0.97,"""education"""
2022-02-23,astronomer,1.14,"""space"""
2022-02-23,warmup,7.84,"""game"""
2022-02-23,passport,1.97,"""travel"""
2022-02-23,beach,7.08,"""sport"""
2022-02-23,comfort,1.72,"""fashion"""
2022-02-24,referee,3.36,"""education"""
2022-02-24,relaxation,7.66,"""game"""
2022-02-24,breakfast,1.16,"""cooking"""
2022-02-25,research,6.19,"""game"""
2022-02-25,exams,3.52,"""education"""
2022-02-25,astronomer,3.72,"""space"""
2022-02-25,sportsmanship,5.56,"""sport"""
2022-02-25,equipment,5.37,"""game"""
2022-02-25,travel agent,9.25,"""travel"""
2022-02-25,backpacking,8.09,"""travel"""
2022-02-26,pedagogy,5.49,"""education"""
2022-02-26,space exploration,0.83,"""space"""
2022-02-26,city,4.31,"""sport"""
2022-02-26,city tour,9.81,"""travel"""
2022-02-26,gluten-free,9.04,"""cooking"""
2022-02-26,spice,8.16,"""cooking"""
2022-02-27,study habits,9.15,"""education"""
2022-02-27,achievement,5.68,"""sport"""
2022-02-27,space station,6.85,"""space"""
2022-02-27,orbit,8.07,"""space"""
2022-02-28,classmate,5.97,"""game"""
2022-02-28,probe,4.81,"""game"""
2022-02-28,performance,4.18,"""sport"""
2022-02-28,cricket,4.06,"""game"""
2022-02-28,explore,0.46,"""game"""
2022-02-28,gluten-free,9.15,"""cooking"""
2022-03-01,referee,4.93,"""education"""
2022-03-01,basketball,8.97,"""sport"""
2022-03-01,wanderlust,7.56,"""fashion"""
2022-03-01,resort,4.65,"""travel"""
2022-03-01,salad,8.12,"""cooking"""
2022-03-02,textbook,5.22,"""education"""
2022-03-02,certification,8.03,"""cooking"""
2022-03-02,galaxy,2.92,"""game"""
2022-03-02,wrestling,3.92,"""sport"""
2022-03-02,sponsorship,9.5,"""game"""
2022-03-02,itinerary,0.31,"""travel"""
2022-03-02,sustainable,9.97,"""cooking"""
2022-03-03,recipe,1.09,"""cooking"""
2022-03-03,lunch,0.78,"""cooking"""
2022-03-04,training,7.8,"""education"""
2022-03-04,learning,9.39,"""education"""
2022-03-04,martian,3.37,"""cooking"""
2022-03-04,astrophysics,7.35,"""space"""
2022-03-05,tutoring,6.37,"""sport"""
2022-03-05,internship,1.35,"""cooking"""
2022-03-05,training,5.22,"""education"""
2022-03-05,sightseeing,8.88,"""travel"""
2022-03-05,vacation,8.82,"""travel"""
2022-03-05,chef,3.12,"""cooking"""
2022-03-06,galaxy,0.23,"""game"""
2022-03-06,ionosphere,9.4,"""space"""
2022-03-06,skiing,4.97,"""sport"""
2022-03-06,adventure,0.5,"""sport"""
2022-03-06,ingredient,4.96,"""cooking"""
2022-03-06,dinner,5.99,"""cooking"""
2022-03-07,classroom,3.97,"""education"""
2022-03-07,assessment,0.27,"""education"""
2022-03-07,cosmic rays,2.28,"""space"""
2022-03-07,astronomy,7.17,"""space"""
2022-03-07,explore,4.02,"""game"""
2022-03-07,cruise,8.03,"""travel"""
2022-03-08,coursework,6.84,"""education"""
2022-03-08,rover,2.3,"""space"""
2022-03-08,tournament,4.91,"""sport"""
2022-03-08,technique,1.19,"""game"""
2022-03-09,competition,7.16,"""sport"""
2022-03-09,esports,6.73,"""sport"""
2022-03-09,restaurant,7.94,"""cooking"""
2022-03-09,dinner,7.14,"""cooking"""
2022-03-10,matriculation,2.84,"""education"""
2022-03-10,assessment,5.19,"""education"""
2022-03-10,telescope,9.36,"""space"""
2022-03-10,basketball,5.91,"""sport"""
2022-03-10,sports gear,5.13,"""sport"""
2022-03-10,flight,6.38,"""sport"""
2022-03-10,seasonal,2.72,"""fashion"""
2022-03-10,stir fry,7.27,"""cooking"""
2022-03-11,assessment tool,5.3,"""education"""
2022-03-11,dark matter,6.04,"""cooking"""
2022-03-11,performance,1.23,"""sport"""
2022-03-11,nature,0.1,"""sport"""
2022-03-11,heritage,2.22,"""cooking"""
2022-03-11,cooking,6.51,"""cooking"""
2022-03-11,catering,1.97,"""fashion"""
2022-03-12,equipment,1.4,"""game"""
2022-03-12,tennis,7.0,"""sport"""
2022-03-12,excursion,2.82,"""travel"""
2022-03-12,itinerary,8.63,"""travel"""
2022-03-12,tasting,9.89,"""cooking"""
2022-03-13,literature,4.67,"""cooking"""
2022-03-13,mission,3.85,"""game"""
2022-03-13,rivalry,4.44,"""sport"""
2022-03-13,explore,6.98,"""game"""
2022-03-13,healthy,8.68,"""cooking"""
2022-03-14,specialization,3.34,"""education"""
2022-03-14,probe,9.63,"""game"""
2022-03-14,stargazing,9.88,"""space"""
2022-03-14,swimming,5.58,"""sport"""
2022-03-14,sports gear,5.84,"""sport"""
2022-03-14,snack,3.88,"""cooking"""
2022-03-14,gluten-free,3.03,"""cooking"""
2022-03-15,lunar,0.59,"""game"""
2022-03-15,probe,0.83,"""game"""
2022-03-15,coach,6.6,"""sport"""
2022-03-15,itinerary,9.76,"""travel"""
2022-03-15,bistro,2.08,"""cooking"""
2022-03-16,gravitation,5.13,"""sport"""
2022-03-16,hockey,8.46,"""sport"""
2022-03-16,explore,4.25,"""game"""
2022-03-17,student,5.89,"""education"""
2022-03-17,schooling,9.62,"""education"""
2022-03-17,cosmology,5.73,"""space"""
2022-03-17,stargazing,7.86,"""space"""
2022-03-17,culture,3.1,"""culture"""
2022-03-17,snack,3.74,"""cooking"""
2022-03-18,exams,8.14,"""education"""
2022-03-18,swimming,0.8,"""sport"""
2022-03-18,sustainable,0.89,"""cooking"""
2022-03-19,schooling,0.77,"""education"""
2022-03-19,matriculation,7.46,"""education"""
2022-03-19,spacecraft,1.19,"""space"""
2022-03-19,mission,2.37,"""game"""
2022-03-19,skiing,8.86,"""sport"""
2022-03-19,tennis,5.28,"""sport"""
2022-03-19,city,6.43,"""sport"""
2022-03-19,soup,0.62,"""cooking"""
2022-03-20,cosmic,5.48,"""space"""
2022-03-20,launch,7.04,"""game"""
2022-03-20,lunch,3.84,"""cooking"""
2022-03-21,evaluation,2.88,"""education"""
2022-03-21,ionosphere,8.77,"""space"""
2022-03-21,sports gear,6.51,"""sport"""
2022-03-21,tennis,9.75,"""sport"""
2022-03-21,culinary,3.67,"""cooking"""
2022-03-21,vegan,3.39,"""cooking"""
2022-03-22,assessment tool,3.1,"""education"""
2022-03-22,space station,3.06,"""space"""
2022-03-22,highlights,5.04,"""game"""
2022-03-22,referee,3.25,"""education"""
2022-03-22,photography,3.94,"""fashion"""
2022-03-23,specialization,9.67,"""education"""
2022-03-23,qualification,1.6,"""education"""
2022-03-23,solar system,2.04,"""space"""
2022-03-23,competition,5.29,"""sport"""
2022-03-23,drills,9.13,"""sport"""
2022-03-23,destination,1.25,"""travel"""
2022-03-23,ingredient,4.23,"""cooking"""
2022-03-23,soup,1.31,"""cooking"""
2022-03-24,spacewalk,4.28,"""space"""
2022-03-24,rocket,6.75,"""sport"""
2022-03-24,athlete,7.59,"""sport"""
2022-03-24,wrestling,5.02,"""sport"""
2022-03-24,picturesque,2.82,"""fashion"""
2022-03-25,knowledge,7.69,"""education"""
2022-03-25,online learning,1.4,"""education"""
2022-03-25,cricket,4.68,"""game"""
2022-03-25,eco-tourism,7.7,"""travel"""
2022-03-25,healthy,0.25,"""cooking"""
2022-03-25,ingredient,8.38,"""cooking"""
2022-03-26,specialization,4.96,"""education"""
2022-03-26,exams,4.27,"""education"""
2022-03-26,celestial,2.92,"""cooking"""
2022-03-26,agility,3.89,"""sport"""
2022-03-26,esports,8.57,"""sport"""
2022-03-26,vegetarian,9.12,"""cooking"""
2022-03-26,vegan,3.92,"""cooking"""
2022-03-27,online learning,6.72,"""education"""
2022-03-27,critical thinking,5.41,"""education"""
2022-03-27,backpacking,3.21,"""travel"""
2022-03-27,pasta,5.4,"""cooking"""
2022-03-27,brunch,8.67,"""cooking"""
2022-03-28,skillset,1.32,"""game"""
2022-03-28,destination,4.93,"""travel"""
2022-03-28,flight,2.0,"""sport"""
2022-03-28,stir fry,4.16,"""cooking"""
2022-03-29,sportsmanship,3.88,"""sport"""
2022-03-29,football,5.6,"""sport"""
2022-03-29,local,3.36,"""travel"""
2022-03-29,explore,1.07,"""game"""
2022-03-30,pedagogy,3.83,"""education"""
2022-03-30,exams,4.11,"""education"""
2022-03-30,comet,3.95,"""sport"""
2022-03-30,space station,9.36,"""space"""
2022-03-30,steak,6.82,"""cooking"""
2022-03-30,comfort,5.3,"""fashion"""
2022-03-31,internship,1.63,"""cooking"""
2022-03-31,space shuttle,1.24,"""space"""
2022-03-31,cosmic rays,8.53,"""space"""
2022-03-31,basketball,0.93,"""sport"""
2022-03-31,cycling,4.03,"""fashion"""
2022-04-01,academic,1.73,"""education"""
2022-04-01,internship,1.81,"""cooking"""
2022-04-02,attendance,6.26,"""education"""
2022-04-02,extraterrestrial,1.31,"""space"""
2022-04-02,sportsmanship,2.91,"""sport"""
2022-04-02,league,9.68,"""sport"""
2022-04-02,guidebook,8.63,"""travel"""
2022-04-02,travel blog,0.24,"""travel"""
2022-04-02,seasonal,2.37,"""fashion"""
2022-04-03,mission,1.01,"""game"""
2022-04-03,telescope,8.0,"""space"""
2022-04-03,referee,8.21,"""education"""
2022-04-03,league,8.2,"""sport"""
2022-04-03,culture,7.68,"""culture"""
2022-04-03,recipe,4.42,"""cooking"""
2022-04-04,scores,7.46,"""sport"""
2022-04-04,vacation,9.25,"""travel"""
2022-04-04,journey,9.6,"""travel"""
2022-04-04,cafe,8.23,"""cooking"""
2022-04-04,meal,0.5,"""cooking"""
2022-04-05,e-learning,6.77,"""education"""
2022-04-05,astrophysics,1.73,"""space"""
2022-04-05,rover,4.65,"""space"""
2022-04-05,sustainable,2.98,"""cooking"""
2022-04-05,nature,0.84,"""sport"""
2022-04-05,presentation,6.79,"""education"""
2022-04-05,lunch,2.96,"""cooking"""
2022-04-06,exoplanet,6.38,"""space"""
2022-04-06,sightseeing,4.42,"""travel"""
2022-04-07,qualification,7.06,"""education"""
2022-04-07,milky way,5.19,"""cooking"""
2022-04-07,football,3.84,"""sport"""
2022-04-07,transportation,1.52,"""travel"""
2022-04-07,tour,9.33,"""travel"""
2022-04-07,breakfast,3.33,"""cooking"""
2022-04-07,brunch,4.53,"""cooking"""
2022-04-08,comet,8.23,"""sport"""
2022-04-08,exoplanet,8.31,"""space"""
2022-04-08,athlete,9.69,"""sport"""
2022-04-08,marathon,0.42,"""sport"""
2022-04-09,extracurricular,2.37,"""sport"""
2022-04-09,coach,4.66,"""sport"""
2022-04-09,marathon,1.96,"""sport"""
2022-04-09,vacation,6.21,"""travel"""
2022-04-09,adventure,8.2,"""sport"""
2022-04-09,catering,4.08,"""fashion"""
2022-04-09,flavor,0.75,"""cooking"""
2022-04-10,online learning,2.45,"""education"""
2022-04-10,university,4.76,"""education"""
2022-04-10,astronomy,0.63,"""space"""
2022-04-10,budget,2.53,"""fashion"""
2022-04-11,scholarship,5.32,"""education"""
2022-04-11,dark matter,3.22,"""cooking"""
2022-04-11,scores,8.12,"""sport"""
2022-04-11,menu,8.73,"""game"""
2022-04-11,pasta,6.05,"""cooking"""
2022-04-12,achievement,3.69,"""sport"""
2022-04-12,black hole,6.35,"""game"""
2022-04-12,records,5.43,"""game"""
2022-04-12,technique,2.44,"""game"""
2022-04-12,menu,5.18,"""game"""
2022-04-12,catering,4.06,"""fashion"""
2022-04-13,matriculation,3.23,"""education"""
2022-04-13,coursework,2.67,"""education"""
2022-04-13,martian,5.9,"""cooking"""
2022-04-13,transportation,6.39,"""travel"""
2022-04-13,dinner,0.38,"""cooking"""
2022-04-14,homeschooling,3.88,"""education"""
2022-04-14,classmate,9.76,"""game"""
2022-04-14,cosmology,2.69,"""space"""
2022-04-14,stargazing,7.82,"""space"""
2022-04-14,league,3.02,"""sport"""
2022-04-14,boxing,5.43,"""sport"""
2022-04-15,satellite,8.02,"""sport"""
2022-04-15,interstellar,2.16,"""space"""
2022-04-15,fanbase,4.84,"""game"""
2022-04-15,cuisine,4.74,"""cooking"""
2022-04-16,student,7.73,"""education"""
2022-04-16,cosmos,5.13,"""space"""
2022-04-16,endurance,5.88,"""cooking"""
2022-04-16,vacation,1.01,"""travel"""
2022-04-16,barbecue,1.37,"""cooking"""
2022-04-17,e-learning,2.19,"""education"""
2022-04-17,drills,9.67,"""sport"""
2022-04-17,officiating,7.58,"""sport"""
2022-04-17,ingredient,9.67,"""cooking"""
2022-04-18,college,7.17,"""education"""
2022-04-18,satellite,8.63,"""sport"""
2022-04-18,budget,9.07,"""fashion"""
2022-04-18,gluten-free,4.32,"""cooking"""
2022-04-18,restaurant,1.19,"""cooking"""
2022-04-19,study habits,1.48,"""education"""
2022-04-19,homeschooling,2.08,"""education"""
2022-04-19,football,6.35,"""sport"""
2022-04-19,league,9.96,"""sport"""
2022-04-19,adventure,2.5,"""sport"""
2022-04-19,landmark,0.67,"""travel"""
2022-04-20,seminar,1.46,"""education"""
2022-04-20,cosmic,9.36,"""space"""
2022-04-20,space station,3.69,"""space"""
2022-04-20,fanbase,9.26,"""game"""
2022-04-20,records,6.2,"""game"""
2022-04-20,meal prep,3.45,"""cooking"""
2022-04-21,literacy,0.83,"""education"""
2022-04-21,galaxy,4.48,"""game"""
2022-04-21,meteor,6.24,"""space"""
2022-04-21,cricket,3.75,"""game"""
2022-04-21,referee,4.86,"""education"""
2022-04-21,itinerary,1.61,"""travel"""
2022-04-21,sauce,3.91,"""cooking"""
2022-04-21,meal,6.03,"""cooking"""
2022-04-22,training,2.8,"""education"""
2022-04-22,classmate,5.87,"""game"""
2022-04-22,resort,3.44,"""travel"""
2022-04-23,probe,1.27,"""game"""
2022-04-23,celestial,2.43,"""cooking"""
2022-04-23,sportsmanship,3.78,"""sport"""
2022-04-23,match,3.38,"""sport"""
2022-04-23,heritage,7.92,"""cooking"""
2022-04-23,pasta,1.94,"""cooking"""
2022-04-24,skillset,0.17,"""game"""
2022-04-24,astronaut,7.34,"""space"""
2022-04-24,astrophysics,9.45,"""space"""
2022-04-24,performance,2.49,"""sport"""
2022-04-24,esports,8.56,"""sport"""
2022-04-24,sustainable,1.77,"""cooking"""
2022-04-25,warmup,9.88,"""game"""
2022-04-25,flavor,2.73,"""cooking"""
2022-04-25,pasta,3.26,"""cooking"""
2022-04-26,astronomer,7.5,"""space"""
2022-04-26,technique,0.22,"""game"""
2022-04-26,warmup,1.57,"""game"""
2022-04-26,experience,0.15,"""travel"""
2022-04-26,technique,8.25,"""game"""
2022-04-27,gravity,4.45,"""sport"""
2022-04-27,space exploration,3.34,"""space"""
2022-04-27,coach,6.26,"""sport"""
2022-04-27,endurance,2.18,"""cooking"""
2022-04-27,baking,4.84,"""cooking"""
2022-04-27,bistro,1.26,"""cooking"""
2022-04-28,nebula,1.17,"""space"""
2022-04-28,sportsmanship,3.87,"""sport"""
2022-04-28,fusion,7.52,"""game"""
2022-04-28,bistro,3.58,"""cooking"""
2022-04-29,cruise,5.47,"""travel"""
2022-04-29,bistro,4.99,"""cooking"""
2022-04-30,seminar,1.12,"""education"""
2022-04-30,knowledge,6.86,"""education"""
2022-04-30,exoplanet,4.27,"""space"""
2022-04-30,cosmic,1.44,"""space"""
2022-04-30,tennis,7.32,"""sport"""
2022-04-30,passport,2.81,"""travel"""
2022-04-30,stir fry,0.72,"""cooking"""
2022-04-30,steak,9.01,"""cooking"""
2022-05-01,specialization,2.82,"""education"""
2022-05-01,orbit,9.04,"""space"""
2022-05-01,telescope,3.4,"""space"""
2022-05-01,equipment,1.8,"""game"""
2022-05-01,gymnastics,6.49,"""sport"""
2022-05-01,relaxation,2.58,"""game"""
2022-05-01,meal,1.33,"""cooking"""
2022-05-02,astronaut,0.55,"""space"""
2022-05-02,aerospace,3.22,"""space"""
2022-05-03,cosmology,9.8,"""space"""
2022-05-03,historical,1.99,"""game"""
2022-05-03,nature,4.51,"""sport"""
2022-05-03,salad,2.77,"""cooking"""
2022-05-03,seafood,5.99,"""cooking"""
2022-05-04,slow cooker,3.07,"""cooking"""
2022-05-04,sauce,1.91,"""cooking"""
2022-05-05,extracurricular,2.37,"""sport"""
2022-05-05,workshop,9.32,"""education"""
2022-05-05,astronomer,1.6,"""space"""
2022-05-05,cosmic rays,2.31,"""space"""
2022-05-05,championship,8.33,"""sport"""
2022-05-05,match,0.29,"""sport"""
2022-05-05,passport,7.46,"""travel"""
2022-05-05,chef,8.14,"""cooking"""
2022-05-05,steak,4.73,"""cooking"""
2022-05-06,tutoring,3.26,"""sport"""
2022-05-06,exams,1.41,"""education"""
2022-05-06,astrophysics,5.52,"""space"""
2022-05-06,planetary science,6.3,"""space"""
2022-05-06,swimming,1.06,"""sport"""
2022-05-06,sightseeing,4.28,"""travel"""
2022-05-07,astronaut,9.88,"""space"""
2022-05-07,local,6.61,"""travel"""
2022-05-08,college,7.48,"""education"""
2022-05-08,dark matter,3.15,"""cooking"""
2022-05-08,universe,7.74,"""game"""
2022-05-08,backpacking,7.26,"""travel"""
2022-05-08,salad,4.62,"""cooking"""
2022-05-08,stir fry,7.7,"""cooking"""
2022-05-09,galaxy,0.68,"""game"""
2022-05-09,celestial,1.26,"""cooking"""
2022-05-09,rivalry,1.28,"""sport"""
2022-05-09,coach,5.54,"""sport"""
2022-05-09,accommodation,3.91,"""cooking"""
2022-05-09,explore,3.1,"""game"""
2022-05-09,dining,9.15,"""cooking"""
2022-05-09,meal,2.79,"""cooking"""
2022-05-10,performance,5.92,"""sport"""
2022-05-10,agility,9.9,"""sport"""
2022-05-10,explore,8.56,"""game"""
2022-05-10,relaxation,4.28,"""game"""
2022-05-11,nebula,5.52,"""space"""
2022-05-11,match,8.8,"""sport"""
2022-05-11,transportation,4.69,"""travel"""
2022-05-11,meal prep,0.49,"""cooking"""
2022-05-11,seasonal,0.36,"""fashion"""
2022-05-12,mentorship,6.95,"""education"""
2022-05-12,curriculum,4.74,"""education"""
2022-05-12,black hole,0.98,"""game"""
2022-05-12,technique,8.9,"""game"""
2022-05-12,photography,3.45,"""fashion"""
2022-05-13,innovation,5.9,"""game"""
2022-05-13,technique,2.05,"""game"""
2022-05-13,destination,6.47,"""travel"""
2022-05-13,barbecue,1.82,"""cooking"""
2022-05-13,gluten-free,3.62,"""cooking"""
2022-05-14,diploma,0.31,"""education"""
2022-05-14,lectures,9.95,"""education"""
2022-05-14,orbiting,2.84,"""space"""
2022-05-14,team,7.48,"""sport"""
2022-05-14,city tour,4.51,"""travel"""
2022-05-14,dining,7.62,"""cooking"""
2022-05-14,seafood,1.36,"""cooking"""
2022-05-15,literacy,1.57,"""education"""
2022-05-15,spacewalk,0.9,"""space"""
2022-05-15,coach,4.57,"""sport"""
2022-05-15,referee,1.58,"""education"""
2022-05-15,adventure travel,7.38,"""travel"""
2022-05-15,bistro,5.27,"""cooking"""
2022-05-15,presentation,9.05,"""education"""
2022-05-16,ionosphere,8.41,"""space"""
2022-05-16,expedition,0.53,"""travel"""
2022-05-16,wrestling,8.29,"""sport"""
2022-05-16,flight,1.45,"""sport"""
2022-05-16,catering,2.59,"""fashion"""
2022-05-17,textbook,3.03,"""education"""
2022-05-17,specialization,5.26,"""education"""
2022-05-17,hockey,4.24,"""sport"""
2022-05-17,presentation,7.34,"""education"""
2022-05-17,healthy,8.5,"""cooking"""
2022-05-18,knowledge,1.79,"""education"""
2022-05-18,evaluation,6.99,"""education"""
2022-05-18,star,6.75,"""sport"""
2022-05-18,aerospace,8.77,"""space"""
2022-05-18,performance,5.53,"""sport"""
